WhiteName,WhiteNameHash,BlackName,BlackNameHash,WhiteResult,BlackResult,WhiteRank,BlackRank,Date,Round
georgiev ki,8bedc6d9,nisipeanu ld,183b3b1a,1.0,0.0,2661,2592,2000.12.02,2.6
gulko b,9d03083c,chernin a,488cfa30,1.0,0.0,2643,2572,2000.12.02,2.6
macieja b,effaf9f5,krasenkow m,742cd601,0.5,0.5,2536,2702,2000.12.02,2.7
krasenkow m,742cd601,macieja b,effaf9f5,0.5,0.5,2702,2536,2000.12.02,2.8
krasenkow m,742cd601,macieja b,effaf9f5,0.5,0.5,2702,2536,2000.12.02,2.9
macieja b,effaf9f5,krasenkow m,742cd601,1.0,0.0,2536,2702,2000.12.02,2.10
macieja b,effaf9f5,krasenkow m,742cd601,0.5,0.5,2536,2702,2000.12.02,2.7
grischuk a,9746ee94,serper g,1e31ae92,1.0,0.0,2606,2574,2000.12.03,3.1
georgiev ki,8bedc6d9,topalov v,9f5d00d7,0.0,1.0,2661,2707,2000.12.03,3.1
beliavsky a,94c3bd88,macieja b,effaf9f5,0.5,0.5,2654,2536,2000.12.03,3.1
peng xiaomin,4f165423,svidler p,d09a6b72,1.0,0.0,2657,2689,2000.12.03,3.1
gelfand b,e322d810,piket je,02046806,1.0,0.0,2681,2649,2000.12.03,3.1
shirov a,280106fb,gurevich m,e922f2a0,0.5,0.5,2746,2667,2000.12.03,3.1
morozevich a,194d5fa3,vladimirov e,ed69bfa0,1.0,0.0,2756,2598,2000.12.03,3.1
ehlvest j,fe7943cf,movsesian s,1665a52a,0.5,0.5,2627,2666,2000.12.03,3.1
kasimdzhanov r,1ca16e81,tkachiev v,b713f2a5,0.5,0.5,2690,2657,2000.12.03,3.1
bareev e,beda57e0,aleksandrov a,2ef97e52,1.0,0.0,2702,2591,2000.12.03,3.1
azmaiparashvili z,5be4e118,gulko b,9d03083c,0.0,1.0,2673,2643,2000.12.03,3.1
yermolinsky a,dd21c615,adams mi,091f3be2,0.5,0.5,2596,2755,2000.12.03,3.1
lputian s,b138b8ab,anand v,c14f78e7,0.5,0.5,2598,2762,2000.12.03,3.1
khalifman a,1a809cdf,leko p,4578f1b2,0.5,0.5,2667,2743,2000.12.03,3.1
leitao r,70f24100,nataf ia,58e41901,1.0,0.0,2567,2526,2000.12.03,3.1
khalifman a,1a809cdf,leko p,4578f1b2,0.5,0.5,2667,2743,2000.12.03,3.3
van wely l,2f196b7e,dreev a,d2182298,0.0,1.0,2643,2676,2000.12.03,3.1
nataf ia,58e41901,leitao r,70f24100,0.5,0.5,2526,2567,2000.12.04,3.2
piket je,02046806,gelfand b,e322d810,0.5,0.5,2649,2681,2000.12.04,3.2
gurevich m,e922f2a0,shirov a,280106fb,0.5,0.5,2667,2746,2000.12.04,3.2
serper g,1e31ae92,grischuk a,9746ee94,0.5,0.5,2574,2606,2000.12.04,3.2
movsesian s,1665a52a,ehlvest j,fe7943cf,0.5,0.5,2666,2627,2000.12.04,3.2
tkachiev v,b713f2a5,kasimdzhanov r,1ca16e81,0.5,0.5,2657,2690,2000.12.04,3.2
vladimirov e,ed69bfa0,morozevich a,194d5fa3,0.5,0.5,2598,2756,2000.12.04,3.2
dreev a,d2182298,van wely l,2f196b7e,0.5,0.5,2676,2643,2000.12.04,3.2
topalov v,9f5d00d7,georgiev ki,8bedc6d9,0.5,0.5,2707,2661,2000.12.04,3.2
svidler p,d09a6b72,peng xiaomin,4f165423,1.0,0.0,2689,2657,2000.12.04,3.2
adams mi,091f3be2,yermolinsky a,dd21c615,0.5,0.5,2755,2596,2000.12.04,3.2
gulko b,9d03083c,azmaiparashvili z,5be4e118,0.5,0.5,2643,2673,2000.12.04,3.2
leko p,4578f1b2,khalifman a,1a809cdf,0.5,0.5,2743,2667,2000.12.04,3.2
macieja b,effaf9f5,beliavsky a,94c3bd88,0.5,0.5,2536,2654,2000.12.04,3.2
anand v,c14f78e7,lputian s,b138b8ab,1.0,0.0,2762,2598,2000.12.04,3.2
aleksandrov a,2ef97e52,bareev e,beda57e0,0.0,1.0,2591,2702,2000.12.04,3.2
khalifman a,1a809cdf,leko p,4578f1b2,0.5,0.5,2667,2743,2000.12.05,3.5
shirov a,280106fb,gurevich m,e922f2a0,1.0,0.0,2746,2667,2000.12.05,3.5
movsesian s,1665a52a,ehlvest j,fe7943cf,0.0,1.0,2666,2627,2000.12.05,3.5
kasimdzhanov r,1ca16e81,tkachiev v,b713f2a5,0.0,1.0,2690,2657,2000.12.05,3.4
leko p,4578f1b2,khalifman a,1a809cdf,0.5,0.5,2743,2667,2000.12.05,3.6
peng xiaomin,4f165423,svidler p,d09a6b72,0.5,0.5,2657,2689,2000.12.05,3.4
movsesian s,1665a52a,ehlvest j,fe7943cf,0.5,0.5,2666,2627,2000.12.05,3.4
gurevich m,e922f2a0,shirov a,280106fb,0.5,0.5,2667,2746,2000.12.05,3.6
gurevich m,e922f2a0,shirov a,280106fb,1.0,0.0,2667,2746,2000.12.05,3.4
leko p,4578f1b2,khalifman a,1a809cdf,0.5,0.5,2743,2667,2000.12.05,3.4
tkachiev v,b713f2a5,kasimdzhanov r,1ca16e81,0.5,0.5,2657,2690,2000.12.05,3.3
svidler p,d09a6b72,peng xiaomin,4f165423,1.0,0.0,2689,2657,2000.12.05,3.3
ehlvest j,fe7943cf,movsesian s,1665a52a,0.5,0.5,2627,2666,2000.12.05,3.3
yermolinsky a,dd21c615,adams mi,091f3be2,0.0,1.0,2596,2755,2000.12.05,3.4
ehlvest j,fe7943cf,movsesian s,1665a52a,1.0,0.0,2627,2666,2000.12.05,3.6
leko p,4578f1b2,khalifman a,1a809cdf,0.5,0.5,2743,2667,2000.12.05,3.7
khalifman a,1a809cdf,leko p,4578f1b2,1.0,0.0,2667,2743,2000.12.05,3.8
beliavsky a,94c3bd88,macieja b,effaf9f5,0.0,1.0,2654,2536,2000.12.05,3.4
shirov a,280106fb,gurevich m,e922f2a0,1.0,0.0,2746,2667,2000.12.05,3.3
adams mi,091f3be2,yermolinsky a,dd21c615,1.0,0.0,2755,2596,2000.12.05,3.3
macieja b,effaf9f5,beliavsky a,94c3bd88,1.0,0.0,2536,2654,2000.12.05,3.3
bareev e,beda57e0,gulko b,9d03083c,0.5,0.5,2702,2643,2000.12.06,4.1
macieja b,effaf9f5,anand v,c14f78e7,0.5,0.5,2536,2762,2000.12.06,4.1
leitao r,70f24100,khalifman a,1a809cdf,0.5,0.5,2567,2667,2000.12.06,4.1
dreev a,d2182298,topalov v,9f5d00d7,1.0,0.0,2676,2707,2000.12.06,4.1
shirov a,280106fb,gelfand b,e322d810,0.5,0.5,2746,2681,2000.12.06,4.1
ehlvest j,fe7943cf,grischuk a,9746ee94,0.5,0.5,2627,2606,2000.12.06,4.1
morozevich a,194d5fa3,tkachiev v,b713f2a5,0.5,0.5,2756,2657,2000.12.06,4.1
svidler p,d09a6b72,adams mi,091f3be2,0.5,0.5,2689,2755,2000.12.06,4.1
gulko b,9d03083c,bareev e,beda57e0,0.5,0.5,2643,2702,2000.12.07,4.2
gelfand b,e322d810,shirov a,280106fb,0.5,0.5,2681,2746,2000.12.07,4.2
tkachiev v,b713f2a5,morozevich a,194d5fa3,1.0,0.0,2657,2756,2000.12.07,4.2
khalifman a,1a809cdf,leitao r,70f24100,1.0,0.0,2667,2567,2000.12.07,4.2
anand v,c14f78e7,macieja b,effaf9f5,1.0,0.0,2762,2536,2000.12.07,4.2
topalov v,9f5d00d7,dreev a,d2182298,1.0,0.0,2707,2676,2000.12.07,4.2
grischuk a,9746ee94,ehlvest j,fe7943cf,0.5,0.5,2606,2627,2000.12.07,4.2
adams mi,091f3be2,svidler p,d09a6b72,0.5,0.5,2755,2689,2000.12.07,4.2
grischuk a,9746ee94,ehlvest j,fe7943cf,1.0,0.0,2606,2627,2000.12.08,4.3
dreev a,d2182298,topalov v,9f5d00d7,0.0,1.0,2676,2707,2000.12.08,4.6
topalov v,9f5d00d7,dreev a,d2182298,1.0,0.0,2707,2676,2000.12.08,4.5
bareev e,beda57e0,gulko b,9d03083c,1.0,0.0,2702,2643,2000.12.08,4.4
gulko b,9d03083c,bareev e,beda57e0,0.5,0.5,2643,2702,2000.12.08,4.3
svidler p,d09a6b72,adams mi,091f3be2,0.5,0.5,2689,2755,2000.12.08,4.3
ehlvest j,fe7943cf,grischuk a,9746ee94,0.5,0.5,2627,2606,2000.12.08,4.4
gelfand b,e322d810,shirov a,280106fb,0.5,0.5,2681,2746,2000.12.08,4.4
dreev a,d2182298,topalov v,9f5d00d7,1.0,0.0,2676,2707,2000.12.08,4.4
adams mi,091f3be2,svidler p,d09a6b72,1.0,0.0,2755,2689,2000.12.08,4.4
topalov v,9f5d00d7,dreev a,d2182298,1.0,0.0,2707,2676,2000.12.08,4.3
shirov a,280106fb,gelfand b,e322d810,1.0,0.0,2746,2681,2000.12.08,4.3
grischuk a,9746ee94,tkachiev v,b713f2a5,0.5,0.5,2606,2657,2000.12.09,5.1
anand v,c14f78e7,khalifman a,1a809cdf,0.5,0.5,2762,2667,2000.12.09,5.1
bareev e,beda57e0,shirov a,280106fb,1.0,0.0,2702,2746,2000.12.09,5.1
adams mi,091f3be2,topalov v,9f5d00d7,1.0,0.0,2755,2707,2000.12.09,5.1
tkachiev v,b713f2a5,grischuk a,9746ee94,0.5,0.5,2657,2606,2000.12.10,5.2
topalov v,9f5d00d7,adams mi,091f3be2,0.5,0.5,2707,2755,2000.12.10,5.2
shirov a,280106fb,bareev e,beda57e0,1.0,0.0,2746,2702,2000.12.10,5.2
khalifman a,1a809cdf,anand v,c14f78e7,0.5,0.5,2667,2762,2000.12.10,5.2
shirov a,280106fb,bareev e,beda57e0,1.0,0.0,2746,2702,2000.12.11,5.3
anand v,c14f78e7,khalifman a,1a809cdf,0.5,0.5,2762,2667,2000.12.11,5.4
grischuk a,9746ee94,tkachiev v,b713f2a5,1.0,0.0,2606,2657,2000.12.11,5.4
khalifman a,1a809cdf,anand v,c14f78e7,0.5,0.5,2667,2762,2000.12.11,5.6
bareev e,beda57e0,shirov a,280106fb,0.5,0.5,2702,2746,2000.12.11,5.4
anand v,c14f78e7,khalifman a,1a809cdf,1.0,0.0,2762,2667,2000.12.11,5.5
khalifman a,1a809cdf,anand v,c14f78e7,0.5,0.5,2667,2762,2000.12.11,5.3
tkachiev v,b713f2a5,grischuk a,9746ee94,0.5,0.5,2657,2606,2000.12.11,5.3
adams mi,091f3be2,anand v,c14f78e7,0.5,0.5,2755,2762,2000.12.12,6.1
shirov a,280106fb,grischuk a,9746ee94,1.0,0.0,2746,2606,2000.12.12,6.1
anand v,c14f78e7,adams mi,091f3be2,1.0,0.0,2762,2755,2000.12.13,6.2
grischuk a,9746ee94,shirov a,280106fb,1.0,0.0,2606,2746,2000.12.13,6.2
adams mi,091f3be2,anand v,c14f78e7,0.5,0.5,2755,2762,2000.12.14,6.3
shirov a,280106fb,grischuk a,9746ee94,1.0,0.0,2746,2606,2000.12.14,6.3
grischuk a,9746ee94,shirov a,280106fb,0.5,0.5,2606,2746,2000.12.15,6.4
anand v,c14f78e7,adams mi,091f3be2,0.5,0.5,2762,2755,2000.12.15,6.4
shirov a,280106fb,anand v,c14f78e7,0.5,0.5,2746,2762,2000.12.20,7.1
anand v,c14f78e7,shirov a,280106fb,1.0,0.0,2762,2746,2000.12.21,7.2
shirov a,280106fb,anand v,c14f78e7,0.0,1.0,2746,2762,2000.12.22,7.3
anand v,c14f78e7,shirov a,280106fb,1.0,0.0,2762,2746,2000.12.24,7.4
adams mi,091f3be2,svidler p,d09a6b72,0.5,0.5,2731,2686,2001.11.03,4.1
ivanchuk v,158cf250,ye jiangchuan,ade0b9d3,1.0,0.0,2731,2681,2001.11.03,4.1
ponomariov r,3b89d140,morozevich a,194d5fa3,1.0,0.0,2684,2742,2001.11.03,4.1
lautier j,cf7d65c0,nikolic pr,b2830488,0.5,0.5,2653,2652,2001.11.03,4.1
bareev e,beda57e0,ehlvest j,fe7943cf,1.0,0.0,2719,2626,2001.11.03,4.1
azmaiparashvili z,5be4e118,gelfand b,e322d810,0.5,0.5,2674,2701,2001.11.03,4.1
topalov v,9f5d00d7,shirov a,280106fb,0.5,0.5,2733,2706,2001.11.03,4.1
dreev a,d2182298,anand v,c14f78e7,0.5,0.5,2676,2770,2001.11.03,4.1
nielsen ph,80eec8ad,goldin a,20476264,1.0,0.0,2620,2612,2001.11.27,1.1
kobalija m,0974bc45,aseev k,d0d4a933,0.5,0.5,2603,2591,2001.11.27,1.1
sasikiran k,80785508,eingorn v,5b929224,0.5,0.5,2569,2601,2001.11.27,1.1
avrukh b,2fa01697,macieja b,effaf9f5,0.0,1.0,2606,2582,2001.11.27,1.1
korchnoi v,e0a47d5c,psakhis l,484c1860,0.5,0.5,2639,2573,2001.11.27,1.3
christiansen l,9ed634c4,tiviakov s,e150b326,0.0,1.0,2570,2599,2001.11.27,1.3
dominguez l,7b9471a2,kotsur p,8e0c08ea,0.5,0.5,2596,2572,2001.11.27,1.1
gulko b,9d03083c,vescovi g,c7917ea9,0.5,0.5,2608,2585,2001.11.27,1.1
conquest s,b0135b19,gyimesi z,093c446e,0.5,0.5,2601,2605,2001.11.27,1.1
asrian k,2706a497,khenkin i,84d07626,0.5,0.5,2604,2572,2001.11.27,1.1
volkov s,f19234a3,luther t,117eb074,1.0,0.0,2578,2604,2001.11.27,1.1
kaidanov g,42176c13,shabalov a,79085644,0.0,1.0,2605,2585,2001.11.27,1.1
krasenkow m,742cd601,lputian s,b138b8ab,0.0,1.0,2592,2618,2001.11.27,1.1
nisipeanu ld,183b3b1a,bruzon l,586a6474,0.5,0.5,2609,2564,2001.11.27,1.1
sulskis s,81baf2ef,graf a,dd94c148,1.0,0.0,2571,2610,2001.11.27,1.1
pigusov e,110aeab7,ivanov av,84d4d074,1.0,0.0,2613,2586,2001.11.27,1.1
yermolinsky a,dd21c615,milov v,d9afb81d,0.5,0.5,2577,2602,2001.11.27,1.3
christiansen l,9ed634c4,tiviakov s,e150b326,0.5,0.5,2570,2599,2001.11.27,1.1
korchnoi v,e0a47d5c,psakhis l,484c1860,0.5,0.5,2639,2573,2001.11.27,1.1
lesiege a,6464a2ef,shipov s,244ed08a,0.5,0.5,2588,2625,2001.11.27,1.1
ehlvest j,fe7943cf,radjabov t,82fe2a1b,0.5,0.5,2626,2567,2001.11.27,1.1
malakhatko v,89ec79e4,movsesian s,1665a52a,0.5,0.5,2555,2631,2001.11.27,1.1
motylev a,6ccfd0d5,liang chong,4c2548aa,1.0,0.0,2641,2531,2001.11.27,1.1
cvitan o,decc1a5f,lastin a,730cddf3,0.5,0.5,2550,2628,2001.11.27,1.1
delchev a,066ce928,timoshenko g,58b46879,1.0,0.0,2634,2555,2001.11.27,1.1
savchenko s,194e39b9,vallejo pons f,94cf5ce8,1.0,0.0,2550,2630,2001.11.27,1.1
gurevich m,e922f2a0,rogozenko d,1df5a2bd,1.0,0.0,2605,2536,2001.11.27,1.1
gdanski j,ba5d8a6b,zvjaginsev v,f01c8619,0.5,0.5,2537,2640,2001.11.27,1.1
rublevsky s,bf6d8015,nguyen anh dung,18d0bb4b,0.5,0.5,2634,2533,2001.11.27,1.1
sulskis s,81baf2ef,graf a,dd94c148,1.0,0.0,2571,2610,2001.11.27,1.3
ganguly s,ef1e7740,khalifman a,1a809cdf,0.0,1.0,2493,2702,2001.11.27,1.4
belkhodja s,76ee07c3,vaganian r,d0916054,0.0,1.0,2489,2650,2001.11.27,1.1
sutovsky e,3a756820,zapata a,0872229d,1.0,0.0,2664,2530,2001.11.27,1.1
volokitin a,017658a5,sakaev k,44e5f3c6,0.0,1.0,2566,2639,2001.11.27,1.3
savchenko s,194e39b9,vallejo pons f,94cf5ce8,0.5,0.5,2550,2630,2001.11.27,1.3
rublevsky s,bf6d8015,nguyen anh dung,18d0bb4b,0.0,1.0,2634,2533,2001.11.27,1.3
tkachiev v,b713f2a5,hamdouchi h,d01b3a65,1.0,0.0,2632,2501,2001.11.27,1.3
zapata a,0872229d,sutovsky e,3a756820,0.0,1.0,2530,2664,2001.11.27,1.3
yu shaoteng,f1902c6b,zhang zhong,f9c017f8,0.0,1.0,2518,2657,2001.11.27,1.3
ye jiangchuan,ade0b9d3,barsov a,a84249ce,1.0,0.0,2681,2525,2001.11.27,1.3
karpov an,91dc635a,zhang pengxiang,d28be887,0.0,1.0,2692,2530,2001.11.27,1.3
el taher f,a6f10bd9,georgiev ki,8bedc6d9,0.0,1.0,2481,2686,2001.11.27,1.3
khalifman a,1a809cdf,ganguly s,ef1e7740,1.0,0.0,2702,2493,2001.11.27,1.3
kobese w,719f3591,leko p,4578f1b2,0.0,1.0,2396,2739,2001.11.27,1.3
anand v,c14f78e7,touzane o,2f07244b,1.0,0.0,2770,2368,2001.11.27,1.3
vallejo pons f,94cf5ce8,savchenko s,194e39b9,1.0,0.0,2630,2550,2001.11.27,1.4
nguyen anh dung,18d0bb4b,rublevsky s,bf6d8015,1.0,0.0,2533,2634,2001.11.27,1.4
sakaev k,44e5f3c6,volokitin a,017658a5,0.0,1.0,2639,2566,2001.11.27,1.4
radjabov t,82fe2a1b,ehlvest j,fe7943cf,0.5,0.5,2567,2626,2001.11.27,1.4
psakhis l,484c1860,korchnoi v,e0a47d5c,1.0,0.0,2573,2639,2001.11.27,1.4
tiviakov s,e150b326,christiansen l,9ed634c4,1.0,0.0,2599,2570,2001.11.27,1.4
milov v,d9afb81d,yermolinsky a,dd21c615,0.5,0.5,2602,2577,2001.11.27,1.4
graf a,dd94c148,sulskis s,81baf2ef,0.0,1.0,2610,2571,2001.11.27,1.4
bruzon l,586a6474,nisipeanu ld,183b3b1a,0.5,0.5,2564,2609,2001.11.27,1.4
luther t,117eb074,volkov s,f19234a3,1.0,0.0,2604,2578,2001.11.27,1.4
hamdouchi h,d01b3a65,tkachiev v,b713f2a5,0.0,1.0,2501,2632,2001.11.27,1.4
yu shaoteng,f1902c6b,zhang zhong,f9c017f8,0.0,1.0,2518,2657,2001.11.27,1.4
barsov a,a84249ce,ye jiangchuan,ade0b9d3,0.0,1.0,2525,2681,2001.11.27,1.4
zhang pengxiang,d28be887,karpov an,91dc635a,1.0,0.0,2530,2692,2001.11.27,1.4
georgiev ki,8bedc6d9,el taher f,a6f10bd9,1.0,0.0,2686,2481,2001.11.27,1.4
volkov s,f19234a3,luther t,117eb074,0.0,1.0,2578,2604,2001.11.27,1.3
asrian k,2706a497,khenkin i,84d07626,0.5,0.5,2604,2572,2001.11.27,1.3
kotsur p,8e0c08ea,dominguez l,7b9471a2,0.0,1.0,2572,2596,2001.11.27,1.3
baklan v,6b2e4a9d,benjamin joe,928c05b1,0.0,1.0,2590,2587,2001.11.27,1.3
eingorn v,5b929224,sasikiran k,80785508,0.0,1.0,2601,2569,2001.11.27,1.3
touzane o,2f07244b,anand v,c14f78e7,0.5,0.5,2368,2770,2001.11.27,1.4
khenkin i,84d07626,asrian k,2706a497,0.5,0.5,2572,2604,2001.11.27,1.4
dominguez l,7b9471a2,kotsur p,8e0c08ea,0.5,0.5,2596,2572,2001.11.27,1.4
benjamin joe,928c05b1,baklan v,6b2e4a9d,0.0,1.0,2587,2590,2001.11.27,1.4
sasikiran k,80785508,eingorn v,5b929224,0.5,0.5,2569,2601,2001.11.27,1.4
kobalija m,0974bc45,aseev k,d0d4a933,1.0,0.0,2603,2591,2001.11.27,1.5
volokitin a,017658a5,sakaev k,44e5f3c6,0.0,1.0,2566,2639,2001.11.27,1.5
ehlvest j,fe7943cf,radjabov t,82fe2a1b,1.0,0.0,2626,2567,2001.11.27,1.4
milov v,d9afb81d,yermolinsky a,dd21c615,1.0,0.0,2602,2577,2001.11.27,1.5
nisipeanu ld,183b3b1a,bruzon l,586a6474,0.0,1.0,2609,2564,2001.11.27,1.5
khenkin i,84d07626,asrian k,2706a497,1.0,0.0,2572,2604,2001.11.27,1.5
baklan v,6b2e4a9d,benjamin joe,928c05b1,0.5,0.5,2590,2587,2001.11.27,1.5
sutovsky e,3a756820,zapata a,0872229d,1.0,0.0,2664,2530,2001.11.27,1.7
sakaev k,44e5f3c6,volokitin a,017658a5,0.5,0.5,2639,2566,2001.11.27,1.6
volokitin a,017658a5,sakaev k,44e5f3c6,0.5,0.5,2566,2639,2001.11.27,1.1
dautov r,1b972846,gurevich d,76207746,1.0,0.0,2630,2554,2001.11.27,1.1
milov v,d9afb81d,yermolinsky a,dd21c615,0.0,1.0,2602,2577,2001.11.27,1.1
hamdouchi h,d01b3a65,tkachiev v,b713f2a5,0.5,0.5,2501,2632,2001.11.27,1.1
yermolinsky a,dd21c615,milov v,d9afb81d,0.5,0.5,2577,2602,2001.11.27,1.6
bruzon l,586a6474,nisipeanu ld,183b3b1a,0.0,1.0,2564,2609,2001.11.27,1.6
asrian k,2706a497,khenkin i,84d07626,0.5,0.5,2604,2572,2001.11.27,1.6
bruzon l,586a6474,nisipeanu ld,183b3b1a,1.0,0.0,2564,2609,2001.11.27,1.7
mohota n,601f36ea,stepovaia dianchenko t,620722f6,0.5,0.5,2262,2435,2001.11.27,1.1
arakhamia k,3425262a,ciuksyte d,1e679797,0.0,1.0,2437,2271,2001.11.27,1.1
xu yuanyuan,debdd5d9,pina s,22a6ff9c,1.0,0.0,2409,2345,2001.11.27,1.1
foisor c,ff5dce77,gu xiaobing,06d7d753,1.0,0.0,2444,2299,2001.11.27,1.1
baginskaite c,9da96ee6,prudnikova s,73f2e840,1.0,0.0,2336,2411,2001.11.27,1.1
zielinska mar,938fbcb1,gaprindashvili n,ff7c13d3,0.5,0.5,2405,2349,2001.11.27,1.1
paehtz e,23cee11f,radziewicz i,588ffff2,1.0,0.0,2392,2387,2001.11.27,1.1
kiseleva n,3f2a580e,wang yu,25ea6d00,1.0,0.0,2382,2378,2001.11.27,1.1
stepovaia dianchenko t,620722f6,mohota n,601f36ea,0.5,0.5,2435,2262,2001.11.27,1.2
ciuksyte d,1e679797,arakhamia k,3425262a,0.5,0.5,2271,2437,2001.11.27,1.2
pina s,22a6ff9c,xu yuanyuan,debdd5d9,1.0,0.0,2345,2409,2001.11.27,1.2
gu xiaobing,06d7d753,foisor c,ff5dce77,0.0,1.0,2299,2444,2001.11.27,1.2
prudnikova s,73f2e840,baginskaite c,9da96ee6,1.0,0.0,2411,2336,2001.11.27,1.2
gaprindashvili n,ff7c13d3,zielinska mar,938fbcb1,0.5,0.5,2349,2405,2001.11.27,1.2
radziewicz i,588ffff2,paehtz e,23cee11f,1.0,0.0,2387,2392,2001.11.27,1.2
wang yu,25ea6d00,kiseleva n,3f2a580e,0.0,1.0,2378,2382,2001.11.27,1.2
mohota n,601f36ea,stepovaia dianchenko t,620722f6,0.5,0.5,2262,2435,2001.11.27,1.3
pina s,22a6ff9c,xu yuanyuan,debdd5d9,0.0,1.0,2345,2409,2001.11.27,1.3
baginskaite c,9da96ee6,prudnikova s,73f2e840,1.0,0.0,2336,2411,2001.11.27,1.3
zielinska mar,938fbcb1,gaprindashvili n,ff7c13d3,0.5,0.5,2405,2349,2001.11.27,1.3
paehtz e,23cee11f,radziewicz i,588ffff2,1.0,0.0,2392,2387,2001.11.27,1.3
mohota n,601f36ea,stepovaia dianchenko t,620722f6,0.0,1.0,2262,2435,2001.11.27,1.4
xu yuanyuan,debdd5d9,pina s,22a6ff9c,1.0,0.0,2409,2345,2001.11.27,1.4
prudnikova s,73f2e840,baginskaite c,9da96ee6,1.0,0.0,2411,2336,2001.11.27,1.4
gaprindashvili n,ff7c13d3,zielinska mar,938fbcb1,0.0,1.0,2349,2405,2001.11.27,1.4
xu jun,0439b74e,atalik s,605ff1a5,1.0,0.0,2654,2527,2001.11.27,1.1
anastasian a,aae129fe,fedorov alex,22af4ef0,1.0,0.0,2588,2599,2001.11.27,1.1
radziewicz i,588ffff2,paehtz e,23cee11f,0.5,0.5,2387,2392,2001.11.27,1.4
baklan v,6b2e4a9d,benjamin joe,928c05b1,0.5,0.5,2590,2587,2001.11.27,1.1
dao thien hai,6ea272ec,milos g,0d344aec,0.5,0.5,2531,2610,2001.11.27,1.1
el taher f,a6f10bd9,georgiev ki,8bedc6d9,1.0,0.0,2481,2686,2001.11.27,1.1
anand v,c14f78e7,touzane o,2f07244b,0.0,1.0,2770,2368,2001.11.27,1.1
sarthou g,87cc5863,adams mi,091f3be2,0.0,1.0,2361,2731,2001.11.27,1.1
morozevich a,194d5fa3,zeliakov nugzar,c8a53192,0.5,0.5,2742,0,2001.11.27,1.1
shovunov b,49ffe8eb,ivanchuk v,158cf250,0.5,0.5,2353,2731,2001.11.27,1.1
leko p,4578f1b2,kobese w,719f3591,1.0,0.0,2739,2396,2001.11.27,1.1
gluzman m,2939154b,bareev e,beda57e0,0.0,1.0,2400,2719,2001.11.27,1.1
gelfand b,e322d810,cabrera a,a62da4dc,0.5,0.5,2701,2440,2001.11.27,1.1
pierrot f,6a827848,topalov v,9f5d00d7,0.0,1.0,2427,2733,2001.11.27,1.1
shirov a,280106fb,rizouk a,48ff35f8,1.0,0.0,2706,2464,2001.11.27,1.1
vlassov n,7058ffb7,kasimdzhanov r,1ca16e81,0.5,0.5,2453,2706,2001.11.27,1.1
smirin i,bf48421d,simutowe a,131ca293,1.0,0.0,2698,2428,2001.11.27,1.1
ganguly s,ef1e7740,khalifman a,1a809cdf,0.5,0.5,2493,2702,2001.11.27,1.1
van wely l,2f196b7e,felgaer r,1c35e6d3,1.0,0.0,2714,2467,2001.11.27,1.1
zhang pengxiang,d28be887,karpov an,91dc635a,0.5,0.5,2530,2692,2001.11.27,1.1
svidler p,d09a6b72,hoffman a,c8b4179e,1.0,0.0,2686,2506,2001.11.27,1.1
safin s,49570973,nikolic pr,b2830488,0.5,0.5,2538,2652,2001.11.27,1.1
bologan v,813d420e,nataf ia,58e41901,0.5,0.5,2668,2535,2001.11.27,1.1
harikrishna p,4fc9b09a,beliavsky a,94c3bd88,0.5,0.5,2502,2668,2001.11.27,1.1
zhang zhong,f9c017f8,yu shaoteng,f1902c6b,0.0,1.0,2657,2518,2001.11.27,1.1
ghaem maghami e,dc7dd369,grischuk a,9746ee94,0.5,0.5,2513,2666,2001.11.27,1.1
azmaiparashvili z,5be4e118,iuldachev s,1bf8d2a3,1.0,0.0,2674,2523,2001.11.27,1.1
campora d,11805091,short n,d861fb34,1.0,0.0,2536,2675,2001.11.27,1.1
lautier j,cf7d65c0,barua d,90ab13d8,1.0,0.0,2653,2521,2001.11.27,1.1
barsov a,a84249ce,ye jiangchuan,ade0b9d3,0.5,0.5,2525,2681,2001.11.27,1.1
ponomariov r,3b89d140,li wenliang,ea0e4767,1.0,0.0,2684,2511,2001.11.27,1.1
al modiahki m,e106ea97,polgar ju,68a7cf25,0.0,1.0,2506,2686,2001.11.27,1.1
dreev a,d2182298,supatashvili k,fa260309,0.5,0.5,2676,2515,2001.11.27,1.1
eingorn v,5b929224,sasikiran k,80785508,0.5,0.5,2601,2569,2001.11.28,1.2
aseev k,d0d4a933,kobalija m,0974bc45,0.5,0.5,2591,2603,2001.11.28,1.2
fedorov alex,22af4ef0,anastasian a,aae129fe,0.5,0.5,2599,2588,2001.11.28,1.2
kotsur p,8e0c08ea,dominguez l,7b9471a2,0.5,0.5,2572,2596,2001.11.28,1.2
benjamin joe,928c05b1,baklan v,6b2e4a9d,0.5,0.5,2587,2590,2001.11.28,1.2
macieja b,effaf9f5,avrukh b,2fa01697,1.0,0.0,2582,2606,2001.11.28,1.2
goldin a,20476264,nielsen ph,80eec8ad,0.5,0.5,2612,2620,2001.11.28,1.2
khenkin i,84d07626,asrian k,2706a497,0.5,0.5,2572,2604,2001.11.28,1.2
luther t,117eb074,volkov s,f19234a3,1.0,0.0,2604,2578,2001.11.28,1.2
